timestamp,FCE3_VIB,CC1_VIB,IS2_VIB,PKG4_VIB
2026-06-03 11:00,1.44,1.53,1.65,1.80
2026-06-03 12:00,1.37,1.49,1.44,1.52
2026-06-03 13:00,1.49,1.51,1.54,1.44
2026-06-03 14:00,1.24,1.56,1.30,1.52
2026-06-03 15:00,1.38,1.24,1.51,1.64
2026-06-03 16:00,1.34,1.33,1.34,1.40
2026-06-03 17:00,1.17,1.34,1.36,1.18
2026-06-03 18:00,1.10,1.22,1.22,1.15
2026-06-03 19:00,1.25,1.18,1.19,1.45
2026-06-03 20:00,1.05,1.22,1.27,1.27
2026-06-03 21:00,1.01,1.11,1.20,1.34
2026-06-03 22:00,1.09,1.10,1.20,1.30
2026-06-03 23:00,1.03,1.16,1.41,1.38
2026-06-04 00:00,1.01,1.19,1.08,1.21
2026-06-04 01:00,1.13,0.99,1.26,1.30
2026-06-04 02:00,1.34,1.15,1.32,1.26
2026-06-04 03:00,1.03,1.06,1.31,1.35
2026-06-04 04:00,1.19,1.15,1.40,1.44
2026-06-04 05:00,1.26,1.26,1.02,1.33
2026-06-04 06:00,0.94,1.18,1.26,1.17
2026-06-04 07:00,1.30,1.27,1.47,1.39
2026-06-04 08:00,1.15,1.27,1.27,1.32
2026-06-04 09:00,1.29,1.57,1.48,1.41
2026-06-04 10:00,1.56,1.47,1.46,1.41
2026-06-04 11:00,1.33,1.50,1.60,1.68
2026-06-04 12:00,1.47,1.55,1.57,1.45
2026-06-04 13:00,1.47,1.44,1.56,1.58
2026-06-04 14:00,1.29,1.35,1.23,1.50
2026-06-04 15:00,1.50,1.32,1.47,1.57
2026-06-04 16:00,1.37,1.16,1.34,1.46
2026-06-04 17:00,1.32,1.35,1.51,1.24
2026-06-04 18:00,1.16,1.28,1.24,1.14
2026-06-04 19:00,1.03,1.18,1.33,1.41
2026-06-04 20:00,1.08,1.04,1.40,1.38
2026-06-04 21:00,1.04,1.35,1.34,1.29
2026-06-04 22:00,1.06,1.17,1.26,1.35
2026-06-04 23:00,1.24,1.23,1.23,1.44
2026-06-05 00:00,1.09,1.12,1.34,1.27
2026-06-05 01:00,1.11,1.30,1.21,1.18
2026-06-05 02:00,0.96,1.41,1.38,1.36
2026-06-05 03:00,1.19,1.19,1.42,1.29
2026-06-05 04:00,1.22,1.25,1.21,1.36
2026-06-05 05:00,1.01,1.24,1.25,1.29
2026-06-05 06:00,1.33,1.24,1.15,1.44
2026-06-05 07:00,1.35,1.27,1.39,1.35
2026-06-05 08:00,1.36,1.27,1.29,1.44
2026-06-05 09:00,1.43,1.39,1.53,1.50
2026-06-05 10:00,1.54,1.49,1.62,1.42
2026-06-05 11:00,1.55,1.40,1.37,1.65
2026-06-05 12:00,1.52,1.45,1.49,1.76
2026-06-05 13:00,1.48,1.59,1.34,1.44
2026-06-05 14:00,1.37,1.44,1.55,1.68
2026-06-05 15:00,1.26,1.51,1.41,1.60
2026-06-05 16:00,1.36,1.48,1.25,1.35
2026-06-05 17:00,1.12,1.08,1.25,1.34
2026-06-05 18:00,1.16,1.20,1.10,1.52
2026-06-05 19:00,1.21,1.44,1.39,1.26
2026-06-05 20:00,1.16,1.18,1.34,1.46
2026-06-05 21:00,1.07,1.13,1.35,1.39
2026-06-05 22:00,1.14,1.36,1.13,1.41
2026-06-05 23:00,1.04,1.09,1.16,1.07
2026-06-06 00:00,1.17,1.17,1.12,1.09
2026-06-06 01:00,1.18,1.17,1.28,1.29
2026-06-06 02:00,1.07,1.30,1.20,1.31
2026-06-06 03:00,1.23,1.20,1.19,1.27
2026-06-06 04:00,1.17,1.36,1.29,1.22
2026-06-06 05:00,0.97,1.20,1.42,1.38
2026-06-06 06:00,1.27,1.24,1.21,1.23
2026-06-06 07:00,1.09,1.33,1.23,1.46
2026-06-06 08:00,1.15,1.45,1.33,1.56
2026-06-06 09:00,1.56,1.55,1.66,1.54
2026-06-06 10:00,1.31,1.32,1.53,1.59
2026-06-06 11:00,1.54,1.47,1.69,1.61
2026-06-06 12:00,1.61,1.55,1.50,1.61
2026-06-06 13:00,1.43,1.52,1.79,1.57
2026-06-06 14:00,1.43,1.48,1.56,1.74
2026-06-06 15:00,1.16,1.40,1.65,1.53
2026-06-06 16:00,1.26,1.26,1.39,1.56
2026-06-06 17:00,1.07,1.37,1.29,1.58
2026-06-06 18:00,1.08,1.18,1.19,1.33
2026-06-06 19:00,1.00,1.23,1.30,1.22
2026-06-06 20:00,1.20,1.37,1.22,1.17
2026-06-06 21:00,1.23,1.21,1.26,1.15
2026-06-06 22:00,1.24,1.12,1.16,1.33
2026-06-06 23:00,1.18,1.39,1.17,1.37
2026-06-07 00:00,1.14,1.13,1.27,1.32
2026-06-07 01:00,1.09,1.21,1.14,1.25
2026-06-07 02:00,1.22,1.18,1.40,1.24
2026-06-07 03:00,1.33,1.12,1.24,0.98
2026-06-07 04:00,1.17,1.24,1.32,1.39
2026-06-07 05:00,1.09,1.07,1.32,1.38
2026-06-07 06:00,1.27,1.17,1.26,1.30
2026-06-07 07:00,1.11,1.20,1.27,1.38
2026-06-07 08:00,1.41,1.26,1.18,1.40
2026-06-07 09:00,1.40,1.30,1.64,1.52
2026-06-07 10:00,1.50,1.27,1.51,1.57
2026-06-07 11:00,1.49,1.40,1.68,1.51
2026-06-07 12:00,1.55,1.54,1.60,1.59
2026-06-07 13:00,1.35,1.51,1.64,1.55
2026-06-07 14:00,1.35,1.57,1.63,1.58
2026-06-07 15:00,1.47,1.49,1.45,1.48
2026-06-07 16:00,1.37,1.32,1.49,1.51
2026-06-07 17:00,1.18,1.18,1.33,1.47
2026-06-07 18:00,1.04,1.06,1.27,1.46
2026-06-07 19:00,1.22,1.19,1.15,1.30
2026-06-07 20:00,1.29,1.18,1.31,1.19
2026-06-07 21:00,1.17,1.25,1.23,1.28
2026-06-07 22:00,1.03,1.14,1.12,1.47
2026-06-07 23:00,1.19,1.22,1.16,1.20
2026-06-08 00:00,1.18,0.95,1.39,1.25
2026-06-08 01:00,1.19,1.12,1.45,1.33
2026-06-08 02:00,0.93,1.17,1.31,1.56
2026-06-08 03:00,1.11,1.20,1.22,1.38
2026-06-08 04:00,1.06,1.09,1.33,1.58
2026-06-08 05:00,1.31,1.30,1.12,1.22
2026-06-08 06:00,1.13,1.27,1.38,1.33
2026-06-08 07:00,1.27,1.24,1.22,1.24
2026-06-08 08:00,1.41,1.38,1.47,1.28
2026-06-08 09:00,1.24,1.39,1.55,1.27
2026-06-08 10:00,1.34,1.46,1.57,1.58
2026-06-08 11:00,1.45,1.44,1.72,1.70
2026-06-08 12:00,1.48,1.60,1.56,1.63
2026-06-08 13:00,1.50,1.46,1.71,1.57
2026-06-08 14:00,1.36,1.46,1.61,1.63
2026-06-08 15:00,1.19,1.46,1.34,1.56
2026-06-08 16:00,1.19,1.26,1.62,1.31
2026-06-08 17:00,1.25,1.20,1.37,1.37
2026-06-08 18:00,1.21,1.26,1.33,1.29
2026-06-08 19:00,1.18,1.20,1.30,1.29
2026-06-08 20:00,1.13,1.24,1.23,1.35
2026-06-08 21:00,1.24,1.28,1.26,1.22
2026-06-08 22:00,1.16,1.19,1.26,1.36
2026-06-08 23:00,1.15,1.33,1.11,1.14
2026-06-09 00:00,1.25,1.27,1.24,1.20
2026-06-09 01:00,1.18,1.06,1.27,1.30
2026-06-09 02:00,1.05,1.27,1.16,1.39
2026-06-09 03:00,1.34,1.24,1.29,1.22
2026-06-09 04:00,0.95,1.29,1.27,1.35
2026-06-09 05:00,1.08,1.14,1.11,1.11
2026-06-09 06:00,1.08,1.17,1.16,1.30
2026-06-09 07:00,1.21,1.27,1.45,1.46
2026-06-09 08:00,1.33,1.16,1.31,1.38
2026-06-09 09:00,1.37,1.53,1.24,1.54
2026-06-09 10:00,1.45,1.39,1.51,1.52
2026-06-09 11:00,1.52,1.50,1.52,1.54
2026-06-09 12:00,1.64,1.42,1.56,1.62
2026-06-09 13:00,1.27,1.53,1.63,1.63
2026-06-09 14:00,1.45,1.59,1.63,1.63
2026-06-09 15:00,1.36,1.49,1.36,1.48
2026-06-09 16:00,1.36,1.39,1.39,1.61
2026-06-09 17:00,1.26,1.32,1.37,1.38
2026-06-09 18:00,1.19,1.15,1.15,1.16
2026-06-09 19:00,0.99,1.30,1.19,1.11
2026-06-09 20:00,1.02,1.37,1.38,1.13
2026-06-09 21:00,1.22,1.14,1.24,1.29
2026-06-09 22:00,1.10,1.17,1.28,1.49
2026-06-09 23:00,1.30,1.19,1.37,1.30
2026-06-10 00:00,1.20,1.21,0.99,1.35
2026-06-10 01:00,1.11,1.23,1.45,1.46
2026-06-10 02:00,1.18,1.34,1.24,1.22
2026-06-10 03:00,1.22,1.32,1.31,1.39
2026-06-10 04:00,1.16,1.16,1.32,1.58
2026-06-10 05:00,1.17,1.14,1.34,1.23
2026-06-10 06:00,1.22,1.17,1.23,1.37
2026-06-10 07:00,1.36,1.25,1.35,1.27
2026-06-10 08:00,1.41,1.26,1.44,1.29
2026-06-10 09:00,1.46,1.26,1.63,1.61
2026-06-10 10:00,1.37,1.52,1.41,1.60
2026-06-10 11:00,1.43,1.61,1.43,1.63
2026-06-10 12:00,1.57,1.29,1.73,1.56
2026-06-10 13:00,1.64,1.56,1.62,1.67
2026-06-10 14:00,1.29,1.63,1.57,1.67
2026-06-10 15:00,1.26,1.35,1.46,1.60
2026-06-10 16:00,1.19,1.29,1.32,1.48
2026-06-10 17:00,1.40,1.30,1.40,1.28
2026-06-10 18:00,1.06,1.20,1.27,1.46
2026-06-10 19:00,1.08,1.22,1.20,1.32
2026-06-10 20:00,0.97,1.08,1.25,1.25
2026-06-10 21:00,1.19,1.02,1.23,1.13
2026-06-10 22:00,1.07,1.20,1.14,1.12
2026-06-10 23:00,1.09,1.13,1.19,1.36
2026-06-11 00:00,1.00,1.03,1.25,1.25
2026-06-11 01:00,1.05,1.35,1.18,1.23
2026-06-11 02:00,1.20,1.22,1.26,1.20
2026-06-11 03:00,1.14,1.33,1.33,1.15
2026-06-11 04:00,1.12,1.20,1.23,1.38
2026-06-11 05:00,1.18,1.04,1.22,1.30
2026-06-11 06:00,1.18,1.31,1.30,1.31
2026-06-11 07:00,1.31,1.17,1.28,1.41
2026-06-11 08:00,1.27,1.28,1.54,1.45
2026-06-11 09:00,1.36,1.54,1.37,1.58
2026-06-11 10:00,1.52,1.40,1.43,1.44
2026-06-11 11:00,1.34,1.58,1.50,1.67
2026-06-11 12:00,1.31,1.36,1.45,1.51
2026-06-11 13:00,1.36,1.62,1.54,1.56
2026-06-11 14:00,1.46,1.66,1.41,1.63
2026-06-11 15:00,1.33,1.54,1.43,1.68
2026-06-11 16:00,1.27,1.40,1.43,1.30
2026-06-11 17:00,0.99,1.32,1.33,1.43
2026-06-11 18:00,1.26,1.24,1.26,1.30
2026-06-11 19:00,1.19,1.05,1.23,1.31
2026-06-11 20:00,1.14,1.29,1.36,1.06
2026-06-11 21:00,1.29,1.07,1.35,1.20
2026-06-11 22:00,1.29,1.15,1.21,1.20
2026-06-11 23:00,1.25,1.13,1.24,1.29
2026-06-12 00:00,1.19,1.13,1.28,1.31
2026-06-12 01:00,1.08,1.25,1.17,1.08
2026-06-12 02:00,1.09,1.27,1.47,1.45
2026-06-12 03:00,1.12,1.28,1.35,1.35
2026-06-12 04:00,1.03,1.12,1.30,1.17
2026-06-12 05:00,1.14,1.19,1.31,1.42
2026-06-12 06:00,1.19,1.14,1.31,1.33
2026-06-12 07:00,1.27,1.06,1.34,1.46
2026-06-12 08:00,1.12,1.68,1.31,1.57
2026-06-12 09:00,1.41,1.22,1.42,1.61
2026-06-12 10:00,1.35,1.38,1.57,1.67
2026-06-12 11:00,1.33,1.62,1.61,1.38
2026-06-12 12:00,1.46,1.37,1.70,1.72
2026-06-12 13:00,1.47,1.35,1.63,1.58
2026-06-12 14:00,1.38,1.54,1.59,1.46
2026-06-12 15:00,1.33,1.43,1.41,1.57
2026-06-12 16:00,1.23,1.42,1.41,1.45
2026-06-12 17:00,1.28,1.14,1.41,1.36
2026-06-12 18:00,1.21,1.29,1.15,1.26
2026-06-12 19:00,1.15,1.16,1.31,1.30
2026-06-12 20:00,1.07,1.06,1.26,1.19
2026-06-12 21:00,1.30,1.22,1.31,1.54
2026-06-12 22:00,0.99,1.31,1.11,1.30
2026-06-12 23:00,1.17,1.19,1.38,1.34
2026-06-13 00:00,1.12,1.19,1.25,1.24
2026-06-13 01:00,1.23,1.24,1.17,1.26
2026-06-13 02:00,1.16,1.05,1.27,1.29
2026-06-13 03:00,1.16,1.42,1.25,1.44
2026-06-13 04:00,1.27,1.09,1.20,1.19
2026-06-13 05:00,1.12,1.05,1.33,1.50
2026-06-13 06:00,1.10,1.23,1.39,1.37
2026-06-13 07:00,1.40,1.37,1.52,1.15
2026-06-13 08:00,1.41,1.46,1.25,1.40
2026-06-13 09:00,1.51,1.48,1.50,1.51
2026-06-13 10:00,1.38,1.22,1.44,1.64
2026-06-13 11:00,1.46,1.39,1.57,1.51
2026-06-13 12:00,1.48,1.44,1.49,1.54
2026-06-13 13:00,1.38,1.54,1.67,1.62
2026-06-13 14:00,1.41,1.61,1.44,1.55
2026-06-13 15:00,1.32,1.37,1.61,1.66
2026-06-13 16:00,1.43,1.32,1.25,1.41
2026-06-13 17:00,1.35,1.19,1.44,1.34
2026-06-13 18:00,1.26,1.35,1.11,1.30
2026-06-13 19:00,1.14,1.23,1.37,1.33
2026-06-13 20:00,1.17,1.21,1.32,1.28
2026-06-13 21:00,1.09,1.06,1.40,1.28
2026-06-13 22:00,1.17,1.42,1.31,1.18
2026-06-13 23:00,1.14,1.31,1.40,1.38
2026-06-14 00:00,1.05,1.21,1.15,1.16
2026-06-14 01:00,1.07,1.21,1.39,1.37
2026-06-14 02:00,1.00,0.97,1.15,1.40
2026-06-14 03:00,1.28,1.12,1.12,1.40
2026-06-14 04:00,0.98,1.01,1.26,1.39
2026-06-14 05:00,1.11,1.20,1.30,1.28
2026-06-14 06:00,1.12,1.43,1.35,1.39
2026-06-14 07:00,1.18,1.25,1.23,1.41
2026-06-14 08:00,1.20,1.40,1.38,1.36
2026-06-14 09:00,1.37,1.47,1.51,1.47
2026-06-14 10:00,1.54,1.47,1.51,1.64
2026-06-14 11:00,1.28,1.24,1.39,1.58
2026-06-14 12:00,1.48,1.59,1.72,1.78
2026-06-14 13:00,1.43,1.58,1.59,1.55
2026-06-14 14:00,1.23,1.25,1.44,1.62
2026-06-14 15:00,1.11,1.34,1.41,1.57
2026-06-14 16:00,1.41,1.29,1.47,1.38
2026-06-14 17:00,1.14,1.21,1.30,1.35
2026-06-14 18:00,1.09,1.50,1.30,1.42
2026-06-14 19:00,1.14,1.00,1.32,1.23
2026-06-14 20:00,1.12,1.32,1.14,1.29
2026-06-14 21:00,1.03,1.29,1.35,1.20
2026-06-14 22:00,1.26,1.46,1.17,1.32
2026-06-14 23:00,1.11,1.14,1.34,1.28
2026-06-15 00:00,1.06,1.09,1.21,1.23
2026-06-15 01:00,1.17,1.28,1.16,1.29
2026-06-15 02:00,1.22,1.27,1.29,1.36
2026-06-15 03:00,1.29,1.58,1.27,1.22
2026-06-15 04:00,1.13,1.36,1.31,1.19
2026-06-15 05:00,1.15,1.04,1.34,1.52
2026-06-15 06:00,1.22,1.47,1.31,1.19
2026-06-15 07:00,1.22,1.40,1.53,1.39
2026-06-15 08:00,1.29,1.48,1.38,1.54
2026-06-15 09:00,1.34,1.32,1.32,1.46
2026-06-15 10:00,1.28,1.44,1.47,1.51
2026-06-15 11:00,1.28,1.51,1.60,1.70
2026-06-15 12:00,1.32,1.66,1.58,1.55
2026-06-15 13:00,1.41,1.47,1.40,1.64
2026-06-15 14:00,1.43,1.40,1.44,1.55
2026-06-15 15:00,1.43,1.30,1.44,1.55
2026-06-15 16:00,1.47,1.31,1.54,1.46
2026-06-15 17:00,1.19,1.44,1.39,1.47
2026-06-15 18:00,1.29,1.20,1.14,1.35
2026-06-15 19:00,1.25,1.13,1.24,1.28
2026-06-15 20:00,1.21,1.20,1.28,1.21
2026-06-15 21:00,1.24,1.19,1.30,1.35
2026-06-15 22:00,1.06,1.27,1.38,1.18
2026-06-15 23:00,1.05,1.19,1.04,1.32
2026-06-16 00:00,1.18,1.31,1.22,1.32
2026-06-16 01:00,1.06,1.16,1.28,1.39
2026-06-16 02:00,1.17,0.88,1.30,1.35
2026-06-16 03:00,1.03,1.15,1.28,1.26
2026-06-16 04:00,1.39,1.11,1.12,1.35
2026-06-16 05:00,1.17,1.09,1.11,1.39
2026-06-16 06:00,1.20,1.24,1.07,1.45
2026-06-16 07:00,1.19,1.11,1.41,1.30
2026-06-16 08:00,1.19,1.22,1.46,1.49
2026-06-16 09:00,1.33,1.19,1.39,1.37
2026-06-16 10:00,1.31,1.67,1.45,1.90
2026-06-16 11:00,1.39,1.48,1.49,1.51
2026-06-16 12:00,1.45,1.61,1.51,1.61
2026-06-16 13:00,1.48,1.55,1.65,1.77
2026-06-16 14:00,1.43,1.29,1.51,1.46
2026-06-16 15:00,1.35,1.38,1.47,1.41
2026-06-16 16:00,1.36,1.39,1.24,1.47
2026-06-16 17:00,1.13,1.44,1.21,1.47
2026-06-16 18:00,0.97,1.21,1.10,1.18
2026-06-16 19:00,1.08,1.35,1.41,1.37
2026-06-16 20:00,1.18,1.33,1.14,1.28
2026-06-16 21:00,1.07,1.46,1.28,1.22
2026-06-16 22:00,1.11,1.14,1.29,1.20
2026-06-16 23:00,1.21,1.29,1.24,1.41
2026-06-17 00:00,1.27,1.27,1.23,1.41
2026-06-17 01:00,0.96,1.48,1.25,1.25
2026-06-17 02:00,1.21,1.19,1.32,1.35
2026-06-17 03:00,1.16,1.16,1.26,1.35
2026-06-17 04:00,1.04,1.26,1.22,1.29
2026-06-17 05:00,1.14,1.09,1.23,1.26
2026-06-17 06:00,1.22,1.19,1.34,1.46
2026-06-17 07:00,1.04,1.33,1.29,1.37
2026-06-17 08:00,1.35,1.37,1.27,1.21
2026-06-17 09:00,1.34,1.51,1.62,1.48
2026-06-17 10:00,1.58,1.62,1.58,1.67
2026-06-17 11:00,1.48,1.53,1.31,1.63
2026-06-17 12:00,1.62,1.33,1.48,1.60
2026-06-17 13:00,1.23,1.58,1.49,1.54
2026-06-17 14:00,1.46,1.53,1.51,1.60
2026-06-17 15:00,1.31,1.36,1.50,1.39
2026-06-17 16:00,1.51,1.29,1.45,1.41
2026-06-17 17:00,1.07,1.19,1.26,1.33
2026-06-17 18:00,1.29,1.21,1.35,1.22
2026-06-17 19:00,1.20,1.34,1.30,1.26
2026-06-17 20:00,1.00,1.25,1.41,1.43
2026-06-17 21:00,1.12,1.26,1.25,1.17
2026-06-17 22:00,1.17,1.22,1.27,1.42
2026-06-17 23:00,1.12,1.25,1.30,1.34
2026-06-18 00:00,1.14,0.96,1.31,1.22
2026-06-18 01:00,1.11,1.12,1.24,1.33
2026-06-18 02:00,1.27,1.19,1.16,1.37
2026-06-18 03:00,0.98,1.18,1.15,1.32
2026-06-18 04:00,1.06,1.06,1.24,1.21
2026-06-18 05:00,1.11,1.35,1.37,1.32
2026-06-18 06:00,1.20,1.19,1.23,1.22
2026-06-18 07:00,1.31,1.19,1.32,1.51
2026-06-18 08:00,1.25,1.41,1.44,1.42
2026-06-18 09:00,1.23,1.53,1.49,1.53
2026-06-18 10:00,1.30,1.30,1.54,1.58
2026-06-18 11:00,1.72,1.47,1.63,1.72
2026-06-18 12:00,1.30,1.63,1.55,1.61
2026-06-18 13:00,1.42,1.67,1.49,1.50
2026-06-18 14:00,1.49,1.52,1.60,1.43
2026-06-18 15:00,1.24,1.37,1.38,1.71
2026-06-18 16:00,1.38,1.34,1.49,1.48
2026-06-18 17:00,1.30,1.23,1.10,1.51
2026-06-18 18:00,1.08,1.08,1.41,1.15
2026-06-18 19:00,1.30,1.04,1.41,1.12
2026-06-18 20:00,1.20,1.21,1.25,1.26
2026-06-18 21:00,1.12,1.23,1.33,1.14
2026-06-18 22:00,1.33,1.20,1.08,1.20
2026-06-18 23:00,1.24,1.05,1.08,1.22
2026-06-19 00:00,1.35,1.14,1.51,1.40
2026-06-19 01:00,1.14,1.12,1.21,1.40
2026-06-19 02:00,1.29,1.19,1.18,1.15
2026-06-19 03:00,1.22,1.04,1.27,1.39
2026-06-19 04:00,1.18,1.12,1.37,1.42
2026-06-19 05:00,1.13,1.18,1.15,1.42
2026-06-19 06:00,1.16,1.26,1.12,1.20
2026-06-19 07:00,1.17,1.05,1.33,1.40
2026-06-19 08:00,1.33,1.42,1.42,1.47
2026-06-19 09:00,1.33,1.40,1.50,1.61
2026-06-19 10:00,1.45,1.58,1.55,1.41
2026-06-19 11:00,1.50,1.46,1.52,1.67
2026-06-19 12:00,1.61,1.60,1.48,1.55
2026-06-19 13:00,1.41,1.68,1.54,1.69
2026-06-19 14:00,1.43,1.53,1.36,1.43
2026-06-19 15:00,1.37,1.49,1.47,1.49
2026-06-19 16:00,1.34,1.34,1.29,1.49
2026-06-19 17:00,1.16,1.36,1.21,1.33
2026-06-19 18:00,1.10,1.24,1.41,1.32
2026-06-19 19:00,1.14,1.26,1.24,1.18
2026-06-19 20:00,1.33,1.39,1.24,1.33
2026-06-19 21:00,1.31,1.09,1.25,1.26
2026-06-19 22:00,1.16,1.16,1.29,1.31
2026-06-19 23:00,1.20,1.23,1.29,1.33
2026-06-20 00:00,1.09,1.20,1.36,1.35
2026-06-20 01:00,1.28,1.19,1.34,1.59
2026-06-20 02:00,1.07,1.16,1.28,1.22
2026-06-20 03:00,0.99,1.17,1.28,1.36
2026-06-20 04:00,1.18,1.31,1.30,1.35
2026-06-20 05:00,1.24,1.14,1.22,1.07
2026-06-20 06:00,1.19,1.16,1.32,1.36
2026-06-20 07:00,1.29,1.47,1.46,1.33
2026-06-20 08:00,1.21,1.36,1.27,1.58
2026-06-20 09:00,1.26,1.29,1.37,1.40
2026-06-20 10:00,1.43,1.49,1.34,1.59
2026-06-20 11:00,1.47,1.34,1.66,1.68
2026-06-20 12:00,1.24,1.50,1.59,1.61
2026-06-20 13:00,1.33,1.39,1.53,1.67
2026-06-20 14:00,1.31,1.33,1.65,1.78
2026-06-20 15:00,1.31,1.50,1.52,1.48
2026-06-20 16:00,1.23,1.19,1.32,1.51
2026-06-20 17:00,1.24,1.21,1.34,1.30
2026-06-20 18:00,1.24,1.47,1.09,1.32
2026-06-20 19:00,1.19,1.13,1.12,1.34
2026-06-20 20:00,1.18,1.25,1.06,1.25
2026-06-20 21:00,1.23,1.26,1.18,1.32
2026-06-20 22:00,1.10,1.06,1.26,1.27
2026-06-20 23:00,1.04,1.22,1.07,1.15
2026-06-21 00:00,1.04,1.14,1.33,1.53
2026-06-21 01:00,1.09,1.26,1.24,1.29
2026-06-21 02:00,1.06,1.26,1.21,1.21
2026-06-21 03:00,1.21,1.23,1.07,1.36
2026-06-21 04:00,1.27,1.15,1.20,1.32
2026-06-21 05:00,0.95,1.31,1.24,1.40
2026-06-21 06:00,1.35,1.34,1.43,1.29
2026-06-21 07:00,1.03,1.07,1.39,1.29
2026-06-21 08:00,1.34,1.35,1.47,1.17
2026-06-21 09:00,1.27,1.39,1.53,1.54
2026-06-21 10:00,1.32,1.46,1.28,1.68
2026-06-21 11:00,1.54,1.43,1.50,1.80
2026-06-21 12:00,1.38,1.43,1.64,1.58
2026-06-21 13:00,1.32,1.56,1.54,1.58
2026-06-21 14:00,1.38,1.51,1.61,1.56
2026-06-21 15:00,1.40,1.33,1.36,1.51
2026-06-21 16:00,1.29,1.42,1.44,1.31
2026-06-21 17:00,1.10,1.39,1.29,1.50
2026-06-21 18:00,0.95,1.36,1.19,1.28
2026-06-21 19:00,1.05,1.20,1.39,1.37
2026-06-21 20:00,1.01,1.25,1.31,1.39
2026-06-21 21:00,1.19,1.25,1.22,1.31
2026-06-21 22:00,1.04,0.97,1.16,1.33
2026-06-21 23:00,1.06,1.11,1.23,1.44
2026-06-22 00:00,1.04,1.22,1.30,1.37
2026-06-22 01:00,1.22,1.18,1.27,1.23
2026-06-22 02:00,1.23,1.01,1.21,1.31
2026-06-22 03:00,1.21,1.26,1.39,1.24
2026-06-22 04:00,1.13,1.19,1.25,1.24
2026-06-22 05:00,1.08,1.27,1.01,1.44
2026-06-22 06:00,1.16,1.38,1.23,1.33
2026-06-22 07:00,1.03,1.36,1.54,1.42
2026-06-22 08:00,1.46,1.32,1.37,1.56
2026-06-22 09:00,1.35,1.37,1.63,1.55
2026-06-22 10:00,1.43,1.58,1.45,1.56
2026-06-22 11:00,1.46,1.46,1.45,1.59
2026-06-22 12:00,1.64,1.57,1.58,1.35
2026-06-22 13:00,1.59,1.50,1.46,1.40
2026-06-22 14:00,1.47,1.35,1.64,1.51
2026-06-22 15:00,1.36,1.44,1.20,1.57
2026-06-22 16:00,1.28,1.23,1.33,1.55
2026-06-22 17:00,1.27,1.34,1.29,1.38
2026-06-22 18:00,1.09,1.24,1.24,1.10
2026-06-22 19:00,1.19,1.41,1.24,1.38
2026-06-22 20:00,1.24,1.31,1.18,1.25
2026-06-22 21:00,0.99,1.25,1.24,1.29
2026-06-22 22:00,1.10,1.41,1.14,1.32
2026-06-22 23:00,0.88,1.39,1.49,1.33
2026-06-23 00:00,1.08,1.21,1.19,1.52
2026-06-23 01:00,1.16,1.10,1.12,1.22
2026-06-23 02:00,1.17,1.29,1.15,1.34
2026-06-23 03:00,1.09,1.15,1.23,1.35
2026-06-23 04:00,1.12,1.15,1.13,1.18
2026-06-23 05:00,1.01,1.35,1.21,1.25
2026-06-23 06:00,1.03,1.32,1.16,1.24
2026-06-23 07:00,1.18,1.19,1.38,1.30
2026-06-23 08:00,1.17,1.38,1.37,1.50
2026-06-23 09:00,1.39,1.62,1.43,1.64
2026-06-23 10:00,1.43,1.56,1.21,1.49
2026-06-23 11:00,1.61,1.50,1.44,1.58
2026-06-23 12:00,1.39,1.60,1.56,1.60
2026-06-23 13:00,1.47,1.60,1.50,1.72
2026-06-23 14:00,1.27,1.68,1.50,1.67
2026-06-23 15:00,1.40,1.45,1.58,1.44
2026-06-23 16:00,1.27,1.27,1.20,1.34
2026-06-23 17:00,1.13,1.44,1.24,1.46
2026-06-23 18:00,1.22,1.21,1.12,1.37
2026-06-23 19:00,1.30,1.18,1.26,1.21
2026-06-23 20:00,1.33,1.34,1.31,1.28
2026-06-23 21:00,1.20,1.13,1.10,1.19
2026-06-23 22:00,1.05,1.13,1.28,1.17
2026-06-23 23:00,1.10,1.33,1.29,1.28
2026-06-24 00:00,1.12,1.42,1.25,1.25
2026-06-24 01:00,1.26,1.43,0.99,1.17
2026-06-24 02:00,1.11,1.27,1.24,1.26
2026-06-24 03:00,1.14,1.15,1.13,1.38
2026-06-24 04:00,1.08,1.27,1.16,1.22
2026-06-24 05:00,1.18,1.17,1.46,1.18
2026-06-24 06:00,1.16,1.12,1.09,1.20
2026-06-24 07:00,1.18,1.21,1.32,1.40
2026-06-24 08:00,1.20,1.23,1.51,1.36
2026-06-24 09:00,1.39,1.46,1.51,1.39
2026-06-24 10:00,1.54,1.53,1.52,1.71
2026-06-24 11:00,1.33,1.50,1.53,1.83
2026-06-24 12:00,1.44,1.47,1.58,1.56
2026-06-24 13:00,1.58,1.47,1.55,1.65
2026-06-24 14:00,1.42,1.46,1.39,1.46
2026-06-24 15:00,1.41,1.58,1.40,1.32
2026-06-24 16:00,1.12,1.37,1.55,1.50
2026-06-24 17:00,1.14,1.14,1.30,1.33
2026-06-24 18:00,1.11,1.13,1.16,1.36
2026-06-24 19:00,1.14,1.09,0.98,1.27
2026-06-24 20:00,1.17,1.09,1.41,1.26
2026-06-24 21:00,1.12,1.17,1.15,1.46
2026-06-24 22:00,0.92,1.11,1.22,1.46
2026-06-24 23:00,1.22,1.20,1.31,1.21
