timestamp,GR2_VIB,FBD1_VIB,TP4_VIB,CT3_VIB,BL6_VIB
2026-05-10 16:00,0.81,0.89,0.69,1.06,0.84
2026-05-10 17:00,0.77,0.85,0.71,1.06,0.92
2026-05-10 18:00,0.8,0.84,0.82,1.04,0.89
2026-05-10 19:00,0.9,0.98,0.9,1.05,0.89
2026-05-10 20:00,0.88,0.87,0.81,1.04,0.82
2026-05-10 21:00,0.83,0.87,0.81,0.95,0.85
2026-05-10 22:00,0.75,0.83,0.71,0.98,0.88
2026-05-10 23:00,0.83,0.88,0.69,0.92,0.85
2026-05-11 00:00,0.76,0.82,0.73,0.96,0.94
2026-05-11 01:00,0.67,0.89,0.73,0.96,0.92
2026-05-11 02:00,0.7,0.88,0.74,0.98,0.92
2026-05-11 03:00,0.74,0.98,0.75,1.0,0.96
2026-05-11 04:00,0.71,0.96,0.69,1.01,0.89
2026-05-11 05:00,0.66,0.95,0.62,1.02,0.85
2026-05-11 06:00,0.71,0.94,0.72,1.06,0.81
2026-05-11 07:00,0.66,0.99,0.66,1.08,0.84
2026-05-11 08:00,0.67,1.0,0.68,1.05,0.93
2026-05-11 09:00,0.81,0.99,0.7,1.02,0.9
2026-05-11 10:00,0.82,0.96,0.73,1.06,0.87
2026-05-11 11:00,0.68,0.89,0.68,0.99,0.84
2026-05-11 12:00,0.85,0.88,0.76,1.08,0.91
2026-05-11 13:00,0.82,0.93,0.7,1.02,0.87
2026-05-11 14:00,0.82,0.91,0.78,1.05,0.83
2026-05-11 15:00,0.76,0.86,0.71,1.03,0.83
2026-05-11 16:00,0.72,0.87,0.77,1.03,0.93
2026-05-11 17:00,0.81,0.89,0.89,1.05,0.92
2026-05-11 18:00,0.86,0.83,0.83,1.1,0.91
2026-05-11 19:00,0.87,0.87,0.82,1.09,0.77
2026-05-11 20:00,0.85,0.89,0.86,1.01,0.79
2026-05-11 21:00,0.84,0.81,0.9,1.03,0.81
2026-05-11 22:00,0.8,0.84,0.88,1.01,0.85
2026-05-11 23:00,0.79,0.79,0.78,1.07,0.91
2026-05-12 00:00,0.88,0.79,0.71,1.15,0.95
2026-05-12 01:00,0.81,0.84,0.7,1.08,0.98
2026-05-12 02:00,0.87,0.8,0.79,1.08,0.99
2026-05-12 03:00,0.84,0.79,0.73,1.08,0.97
2026-05-12 04:00,0.76,0.75,0.68,1.01,0.9
2026-05-12 05:00,0.72,0.78,0.77,1.1,0.95
2026-05-12 06:00,0.81,0.77,0.8,1.12,0.89
2026-05-12 07:00,0.88,0.79,0.72,1.08,0.89
2026-05-12 08:00,0.87,0.85,0.71,1.14,0.89
2026-05-12 09:00,0.91,0.83,0.74,1.06,0.91
2026-05-12 10:00,0.91,0.81,0.8,1.01,0.91
2026-05-12 11:00,0.89,0.82,0.8,1.0,0.83
2026-05-12 12:00,0.84,0.77,0.76,1.01,0.81
2026-05-12 13:00,0.78,0.8,0.78,0.92,0.81
2026-05-12 14:00,0.81,0.79,0.79,0.98,0.85
2026-05-12 15:00,0.81,0.94,0.72,1.0,0.87
2026-05-12 16:00,0.71,0.87,0.78,1.12,0.86
2026-05-12 17:00,0.74,0.93,0.77,1.14,0.88
2026-05-12 18:00,0.77,0.98,0.73,1.08,0.86
2026-05-12 19:00,0.8,0.95,0.74,0.99,0.84
2026-05-12 20:00,0.77,0.93,0.74,0.97,0.88
2026-05-12 21:00,0.81,0.88,0.7,0.96,0.87
2026-05-12 22:00,0.82,0.9,0.69,1.02,0.91
2026-05-12 23:00,0.86,0.86,0.78,1.09,0.99
2026-05-13 00:00,0.93,0.83,0.81,1.12,0.83
2026-05-13 01:00,0.91,0.87,0.82,1.11,0.9
2026-05-13 02:00,0.85,0.92,0.81,1.1,0.91
2026-05-13 03:00,0.9,0.97,0.87,1.08,0.86
2026-05-13 04:00,0.84,0.98,0.79,1.02,0.85
2026-05-13 05:00,0.83,0.96,0.9,1.05,0.83
2026-05-13 06:00,0.81,0.88,0.81,1.05,0.93
2026-05-13 07:00,0.74,0.94,0.76,1.09,0.91
2026-05-13 08:00,0.7,0.94,0.75,1.14,0.94
2026-05-13 09:00,0.71,0.83,0.83,1.08,0.96
2026-05-13 10:00,0.73,0.93,0.83,1.08,0.95
2026-05-13 11:00,0.72,0.89,0.8,1.01,0.9
2026-05-13 12:00,0.71,0.88,0.84,1.07,0.91
2026-05-13 13:00,0.82,1.01,0.78,1.09,0.92
2026-05-13 14:00,0.85,0.94,0.82,1.08,0.97
2026-05-13 15:00,0.79,0.96,0.92,1.02,0.96
2026-05-13 16:00,0.86,1.0,0.91,1.03,0.95
2026-05-13 17:00,0.93,0.97,0.88,1.01,0.95
2026-05-13 18:00,0.87,0.97,0.97,0.94,0.95
2026-05-13 19:00,0.91,0.95,0.92,0.94,0.94
2026-05-13 20:00,0.86,0.96,0.81,0.94,0.86
2026-05-13 21:00,0.78,0.94,0.75,0.96,0.89
2026-05-13 22:00,0.75,0.99,0.76,0.99,0.85
2026-05-13 23:00,0.76,1.03,0.79,0.94,0.84
2026-05-14 00:00,0.77,1.03,0.85,1.02,0.88
2026-05-14 01:00,0.83,1.05,0.85,1.11,0.87
2026-05-14 02:00,0.85,0.93,0.88,1.14,0.86
2026-05-14 03:00,0.82,0.81,0.83,1.23,0.89
2026-05-14 04:00,0.83,0.81,0.81,1.19,0.85
2026-05-14 05:00,0.73,0.81,0.79,1.13,0.81
2026-05-14 06:00,0.84,0.81,0.78,1.11,0.85
2026-05-14 07:00,0.81,0.83,0.78,1.06,0.86
2026-05-14 08:00,0.92,0.88,0.81,0.96,0.88
2026-05-14 09:00,0.87,0.87,0.78,0.98,0.87
2026-05-14 10:00,0.83,0.89,0.85,0.99,0.92
2026-05-14 11:00,0.82,0.95,0.84,0.98,0.84
2026-05-14 12:00,0.82,0.9,0.79,1.05,0.81
2026-05-14 13:00,0.77,0.88,0.79,0.97,0.91
2026-05-14 14:00,0.68,0.96,0.75,0.97,0.91
2026-05-14 15:00,0.7,0.94,0.74,0.98,0.87
2026-05-14 16:00,0.68,0.98,0.72,1.02,0.82
2026-05-14 17:00,0.71,0.98,0.8,0.98,0.91
2026-05-14 18:00,0.69,0.91,0.82,0.96,0.95
2026-05-14 19:00,0.77,0.91,0.79,1.0,0.93
2026-05-14 20:00,0.77,0.95,0.82,1.06,0.88
2026-05-14 21:00,0.76,0.9,0.77,1.07,0.92
2026-05-14 22:00,0.78,0.87,0.73,1.14,0.87
2026-05-14 23:00,0.8,0.93,0.7,1.14,0.89
2026-05-15 00:00,0.81,0.96,0.7,1.14,0.89
2026-05-15 01:00,0.85,0.96,0.75,1.11,0.92
2026-05-15 02:00,0.84,0.91,0.71,1.09,0.94
2026-05-15 03:00,0.88,0.96,0.76,1.01,0.91
2026-05-15 04:00,0.85,0.9,0.71,1.03,0.95
2026-05-15 05:00,0.89,0.8,0.75,1.1,1.03
2026-05-15 06:00,0.89,0.79,0.76,1.08,0.91
2026-05-15 07:00,0.81,0.9,0.81,1.11,0.89
2026-05-15 08:00,0.81,0.86,0.77,1.17,0.86
2026-05-15 09:00,0.69,0.81,0.77,1.11,0.87
2026-05-15 10:00,0.73,0.79,0.74,1.04,0.84
2026-05-15 11:00,0.81,0.75,0.76,1.1,0.88
2026-05-15 12:00,0.79,0.73,0.8,1.1,0.85
2026-05-15 13:00,0.8,0.85,0.77,1.12,0.88
2026-05-15 14:00,0.84,0.8,0.85,1.07,0.77
2026-05-15 15:00,0.85,0.83,0.89,1.08,0.74
2026-05-15 16:00,0.8,0.96,0.86,1.13,0.74
2026-05-15 17:00,0.82,0.94,0.87,1.1,0.83
2026-05-15 18:00,0.85,0.88,0.85,1.04,0.82
2026-05-15 19:00,0.89,0.97,0.74,1.04,0.85
2026-05-15 20:00,0.85,0.98,0.78,1.15,0.86
2026-05-15 21:00,0.86,0.99,0.8,1.15,0.88
2026-05-15 22:00,0.82,0.97,0.78,1.24,0.82
2026-05-15 23:00,0.85,0.87,0.78,1.14,0.85
2026-05-16 00:00,0.82,0.88,0.79,1.14,0.87
2026-05-16 01:00,0.82,0.92,0.8,1.06,0.9
2026-05-16 02:00,0.83,0.89,0.86,1.03,0.82
2026-05-16 03:00,0.79,0.87,0.86,1.06,0.84
2026-05-16 04:00,0.85,0.85,0.84,1.0,0.94
2026-05-16 05:00,0.87,0.88,0.86,0.97,0.88
2026-05-16 06:00,0.78,0.84,0.87,1.04,0.79
2026-05-16 07:00,0.77,0.87,0.79,1.11,0.82
2026-05-16 08:00,0.77,0.98,0.73,1.09,0.85
2026-05-16 09:00,0.71,1.04,0.72,1.0,0.83
2026-05-16 10:00,0.76,0.93,0.64,1.05,0.89
2026-05-16 11:00,0.77,1.0,0.7,1.05,0.88
2026-05-16 12:00,0.76,0.98,0.65,1.1,0.78
2026-05-16 13:00,0.77,0.93,0.67,1.09,0.83
2026-05-16 14:00,0.75,0.95,0.74,1.08,0.77
2026-05-16 15:00,0.88,0.94,0.71,1.09,0.73
2026-05-16 16:00,0.93,0.99,0.8,1.01,0.83
2026-05-16 17:00,0.82,0.96,0.73,0.99,0.82
2026-05-16 18:00,0.87,0.89,0.71,1.04,0.83
2026-05-16 19:00,0.89,0.91,0.73,0.98,0.79
2026-05-16 20:00,0.91,0.95,0.79,1.04,0.81
2026-05-16 21:00,0.96,0.96,0.74,1.06,0.73
2026-05-16 22:00,0.96,0.99,0.79,1.19,0.89
2026-05-16 23:00,0.93,0.97,0.72,1.16,0.96
2026-05-17 00:00,0.86,0.94,0.72,1.13,0.89
2026-05-17 01:00,0.91,0.91,0.73,1.06,1.0
2026-05-17 02:00,0.85,0.95,0.72,1.01,1.0
2026-05-17 03:00,0.87,0.93,0.74,0.93,0.99
2026-05-17 04:00,0.85,0.93,0.73,0.94,0.95
2026-05-17 05:00,0.93,0.92,0.72,0.93,0.91
2026-05-17 06:00,0.86,0.89,0.67,1.01,0.88
2026-05-17 07:00,0.85,0.93,0.73,1.03,0.97
2026-05-17 08:00,0.8,0.95,0.66,0.93,0.92
2026-05-17 09:00,0.81,0.96,0.66,0.93,0.96
2026-05-17 10:00,0.86,0.99,0.66,0.93,0.92
2026-05-17 11:00,0.78,0.92,0.76,0.97,0.96
2026-05-17 12:00,0.81,0.93,0.8,1.01,0.96
2026-05-17 13:00,0.79,0.93,0.81,1.02,1.04
2026-05-17 14:00,0.66,0.92,0.84,1.03,1.05
2026-05-17 15:00,0.75,0.95,0.9,1.07,0.98
2026-05-17 16:00,0.78,0.94,0.96,1.03,1.0
2026-05-17 17:00,0.77,0.96,0.97,1.02,0.94
2026-05-17 18:00,0.84,0.85,0.92,1.04,0.96
2026-05-17 19:00,0.78,0.83,0.9,1.05,0.87
2026-05-17 20:00,0.76,0.8,0.9,1.13,0.96
2026-05-17 21:00,0.75,0.84,0.8,1.19,1.0
2026-05-17 22:00,0.87,0.85,0.84,1.15,1.02
2026-05-17 23:00,0.85,0.83,0.75,1.11,0.98
2026-05-18 00:00,0.81,0.9,0.75,1.1,0.91
2026-05-18 01:00,0.86,0.84,0.78,1.12,0.88
2026-05-18 02:00,0.84,0.85,0.81,1.04,0.95
2026-05-18 03:00,0.84,0.85,0.8,1.09,0.9
2026-05-18 04:00,0.93,0.86,0.79,1.03,0.84
2026-05-18 05:00,0.9,0.91,0.84,1.04,0.84
2026-05-18 06:00,0.98,0.9,0.85,1.09,0.87
2026-05-18 07:00,1.0,0.9,0.79,1.06,0.84
2026-05-18 08:00,0.93,1.04,0.78,1.03,0.88
2026-05-18 09:00,0.88,1.03,0.81,0.98,0.88
2026-05-18 10:00,0.83,1.01,0.84,1.01,0.9
2026-05-18 11:00,0.83,0.91,0.89,1.06,0.9
2026-05-18 12:00,0.84,0.99,0.88,1.05,0.79
2026-05-18 13:00,0.9,1.01,0.8,1.09,0.82
2026-05-18 14:00,0.89,1.02,0.81,1.08,0.85
2026-05-18 15:00,0.82,1.0,0.82,1.07,0.87
2026-05-18 16:00,0.82,0.98,0.75,1.09,0.93
2026-05-18 17:00,0.85,0.97,0.63,1.12,0.96
2026-05-18 18:00,0.92,0.95,0.65,1.08,0.96
2026-05-18 19:00,0.95,0.99,0.62,0.99,0.94
2026-05-18 20:00,0.96,1.01,0.64,1.06,0.95
2026-05-18 21:00,0.91,0.9,0.68,0.98,0.95
2026-05-18 22:00,0.91,0.96,0.82,1.0,0.94
2026-05-18 23:00,0.86,0.91,0.74,1.04,0.94
2026-05-19 00:00,0.86,0.91,0.7,0.98,0.99
2026-05-19 01:00,0.81,0.86,0.76,0.98,0.94
2026-05-19 02:00,0.76,0.84,0.74,1.02,0.89
2026-05-19 03:00,0.84,0.83,0.8,1.08,0.84
2026-05-19 04:00,0.9,0.86,0.86,1.09,0.89
2026-05-19 05:00,0.9,0.88,0.85,1.14,0.9
2026-05-19 06:00,0.91,0.91,0.92,1.05,0.87
2026-05-19 07:00,0.83,0.97,0.81,1.13,0.93
2026-05-19 08:00,0.91,0.84,0.84,1.12,0.86
2026-05-19 09:00,0.9,0.91,0.8,1.03,0.94
2026-05-19 10:00,0.88,0.92,0.77,1.0,0.92
2026-05-19 11:00,0.88,0.88,0.77,0.99,0.92
2026-05-19 12:00,0.85,0.94,0.8,0.98,0.84
2026-05-19 13:00,0.78,0.89,0.78,1.06,0.82
2026-05-19 14:00,0.7,0.91,0.77,1.06,0.91
2026-05-19 15:00,0.8,0.95,0.74,1.03,0.81
2026-05-19 16:00,0.77,0.98,0.81,1.08,0.87
2026-05-19 17:00,0.83,0.9,0.81,1.08,0.85
2026-05-19 18:00,0.88,0.8,0.86,1.07,0.9
2026-05-19 19:00,0.88,0.84,0.79,1.02,0.93
2026-05-19 20:00,0.85,0.86,0.81,1.08,1.01
2026-05-19 21:00,0.81,0.84,0.93,1.06,1.01
2026-05-19 22:00,0.88,0.88,0.84,1.03,0.89
2026-05-19 23:00,0.81,0.89,0.89,0.99,0.92
2026-05-20 00:00,0.85,0.87,0.74,0.89,0.94
2026-05-20 01:00,0.85,0.86,0.81,0.89,0.95
2026-05-20 02:00,0.8,0.9,0.89,0.97,1.0
2026-05-20 03:00,0.8,0.88,0.81,0.98,1.04
2026-05-20 04:00,0.8,0.83,0.79,0.99,1.02
2026-05-20 05:00,0.91,0.89,0.83,0.96,1.06
2026-05-20 06:00,0.97,0.87,0.76,0.93,1.06
2026-05-20 07:00,0.9,0.97,0.8,1.0,1.12
2026-05-20 08:00,0.96,0.97,0.75,0.99,1.03
2026-05-20 09:00,0.93,1.0,0.74,1.01,0.89
2026-05-20 10:00,0.93,0.96,0.74,1.05,0.91
2026-05-20 11:00,0.95,0.99,0.75,1.0,0.87
2026-05-20 12:00,0.84,1.0,0.73,1.01,0.92
2026-05-20 13:00,0.8,0.96,0.83,1.06,0.91
2026-05-20 14:00,0.72,0.94,0.79,1.02,0.89
2026-05-20 15:00,0.7,0.95,0.76,1.06,0.93
2026-05-20 16:00,0.8,0.96,0.74,0.97,0.88
2026-05-20 17:00,0.87,0.97,0.66,0.93,0.9
2026-05-20 18:00,0.82,0.96,0.64,0.88,0.89
2026-05-20 19:00,0.8,0.91,0.75,0.92,0.86
2026-05-20 20:00,0.79,0.87,0.76,0.96,0.88
2026-05-20 21:00,0.88,0.9,0.71,1.02,0.98
2026-05-20 22:00,0.82,0.92,0.76,0.93,0.88
2026-05-20 23:00,0.84,0.89,0.73,0.87,0.8
2026-05-21 00:00,0.85,0.9,0.75,0.92,0.84
2026-05-21 01:00,0.86,0.92,0.74,1.01,0.84
2026-05-21 02:00,0.84,0.87,0.73,1.01,0.87
2026-05-21 03:00,0.76,0.91,0.79,0.92,0.88
2026-05-21 04:00,0.82,0.85,0.79,0.91,0.92
2026-05-21 05:00,0.76,0.86,0.81,0.98,0.89
2026-05-21 06:00,0.75,0.91,0.79,0.96,0.94
2026-05-21 07:00,0.81,0.95,0.81,0.97,0.95
2026-05-21 08:00,0.79,0.92,0.88,1.03,0.99
2026-05-21 09:00,0.8,0.94,0.84,1.12,0.94
2026-05-21 10:00,0.82,0.9,0.84,1.15,0.88
2026-05-21 11:00,0.82,0.91,0.76,1.03,0.94
2026-05-21 12:00,0.72,0.94,0.83,1.01,0.91
2026-05-21 13:00,0.81,0.94,0.86,1.12,0.92
2026-05-21 14:00,0.9,0.89,0.89,1.13,0.9
2026-05-21 15:00,0.81,0.85,0.85,1.12,0.97
2026-05-21 16:00,0.81,0.92,0.8,1.12,0.92
2026-05-21 17:00,0.8,0.93,0.75,1.04,0.93
2026-05-21 18:00,0.84,0.92,0.78,1.03,0.95
2026-05-21 19:00,0.83,0.92,0.73,0.98,0.88
2026-05-21 20:00,0.81,0.95,0.7,0.96,0.84
2026-05-21 21:00,0.87,0.91,0.7,1.06,0.87
2026-05-21 22:00,0.88,0.9,0.71,1.08,0.88
2026-05-21 23:00,0.78,0.81,0.74,1.17,0.84
2026-05-22 00:00,0.78,0.81,0.85,1.08,0.94
2026-05-22 01:00,0.82,0.79,0.78,1.08,0.89
2026-05-22 02:00,0.81,0.77,0.81,1.06,0.88
2026-05-22 03:00,0.84,0.81,0.78,1.12,0.97
2026-05-22 04:00,0.81,0.9,0.79,1.05,0.96
2026-05-22 05:00,0.83,0.9,0.87,1.0,0.94
2026-05-22 06:00,0.83,0.92,0.87,0.96,0.88
2026-05-22 07:00,0.86,0.92,0.9,1.02,0.96
2026-05-22 08:00,0.83,0.95,0.83,0.99,1.0
2026-05-22 09:00,0.91,1.0,0.83,0.98,1.01
2026-05-22 10:00,0.82,1.01,0.81,1.03,1.01
2026-05-22 11:00,0.77,1.01,0.83,0.9,1.11
2026-05-22 12:00,0.76,1.02,0.84,0.92,1.06
2026-05-22 13:00,0.71,0.94,0.82,1.0,1.0
2026-05-22 14:00,0.76,0.97,0.83,0.95,0.98
2026-05-22 15:00,0.79,0.83,0.81,1.0,1.02
2026-05-22 16:00,0.86,0.79,0.83,1.11,0.93
2026-05-22 17:00,0.86,0.89,0.83,1.15,0.85
2026-05-22 18:00,0.87,0.86,0.75,1.08,0.88
2026-05-22 19:00,0.85,0.86,0.84,0.99,0.81
2026-05-22 20:00,0.83,0.86,0.76,1.01,0.83
2026-05-22 21:00,0.79,0.84,0.69,1.06,0.84
2026-05-22 22:00,0.77,0.82,0.74,1.09,0.79
2026-05-22 23:00,0.74,0.81,0.82,1.18,0.82
2026-05-23 00:00,0.84,0.76,0.81,1.04,0.81
2026-05-23 01:00,0.81,0.79,0.85,1.02,0.77
2026-05-23 02:00,0.82,0.78,0.84,0.93,0.74
2026-05-23 03:00,0.92,0.69,0.83,0.91,0.77
2026-05-23 04:00,0.95,0.79,0.84,0.87,0.78
2026-05-23 05:00,0.85,0.79,0.86,0.91,0.77
2026-05-23 06:00,0.88,0.8,0.84,0.94,0.81
2026-05-23 07:00,0.85,0.84,0.85,1.0,0.81
2026-05-23 08:00,0.83,0.82,0.84,0.95,0.75
2026-05-23 09:00,0.9,0.86,0.8,0.86,0.76
2026-05-23 10:00,0.9,0.88,0.87,0.89,0.8
2026-05-23 11:00,0.85,0.91,0.88,1.0,0.83
2026-05-23 12:00,0.82,0.89,0.89,1.01,0.91
2026-05-23 13:00,0.76,0.89,0.91,1.05,0.95
2026-05-23 14:00,0.81,0.89,0.87,0.97,0.84
2026-05-23 15:00,0.79,0.94,0.85,1.01,0.76
2026-05-23 16:00,0.78,0.92,0.83,1.03,0.76
2026-05-23 17:00,0.71,1.0,0.77,1.05,0.75
2026-05-23 18:00,0.77,0.98,0.77,1.02,0.81
2026-05-23 19:00,0.68,0.89,0.73,0.96,0.8
2026-05-23 20:00,0.75,0.86,0.77,0.91,0.82
2026-05-23 21:00,0.75,0.8,0.77,0.95,0.88
2026-05-23 22:00,0.78,0.8,0.81,1.0,0.97
2026-05-23 23:00,0.82,0.82,0.85,0.94,0.94
2026-05-24 00:00,0.77,0.86,0.81,0.87,0.96
2026-05-24 01:00,0.77,0.88,0.82,0.98,0.89
2026-05-24 02:00,0.76,0.9,0.88,0.95,0.83
2026-05-24 03:00,0.82,0.79,0.84,0.95,0.87
2026-05-24 04:00,0.66,0.81,0.88,0.95,0.95
2026-05-24 05:00,0.72,0.87,0.82,0.98,0.94
2026-05-24 06:00,0.77,0.8,0.86,0.96,0.88
2026-05-24 07:00,0.81,0.82,0.79,1.01,0.88
2026-05-24 08:00,0.86,0.9,0.88,1.03,0.91
2026-05-24 09:00,0.83,0.94,0.86,1.04,0.86
2026-05-24 10:00,0.81,0.95,0.8,1.0,0.87
2026-05-24 11:00,0.85,0.98,0.72,1.0,0.95
2026-05-24 12:00,0.76,0.93,0.75,1.13,0.96
2026-05-24 13:00,0.8,0.95,0.73,1.1,0.89
2026-05-24 14:00,0.83,0.97,0.8,0.98,0.9
2026-05-24 15:00,0.84,0.94,0.81,1.06,0.88
2026-05-24 16:00,0.81,0.93,0.77,1.07,0.97
2026-05-24 17:00,0.81,0.97,0.76,1.08,0.94
2026-05-24 18:00,0.8,0.94,0.8,1.04,0.92
2026-05-24 19:00,0.66,0.88,0.79,1.09,0.92
2026-05-24 20:00,0.76,0.87,0.73,1.13,0.93
2026-05-24 21:00,0.69,0.93,0.74,1.18,0.9
2026-05-24 22:00,0.86,0.92,0.74,1.12,0.87
2026-05-24 23:00,0.82,0.91,0.74,1.08,0.92
2026-05-25 00:00,0.79,0.96,0.81,1.08,0.86
2026-05-25 01:00,0.75,0.84,0.79,0.98,0.84
2026-05-25 02:00,0.75,0.92,0.76,1.03,0.81
2026-05-25 03:00,0.76,0.97,0.81,1.08,0.76
2026-05-25 04:00,0.78,0.95,0.85,1.0,0.76
2026-05-25 05:00,0.79,0.99,0.82,0.99,0.85
2026-05-25 06:00,0.8,0.89,0.78,0.96,0.82
2026-05-25 07:00,0.78,0.92,0.84,0.97,0.91
2026-05-25 08:00,0.82,0.97,0.75,0.97,0.92
2026-05-25 09:00,0.82,1.02,0.79,0.96,0.9
2026-05-25 10:00,0.8,1.11,0.91,1.05,0.83
2026-05-25 11:00,0.86,1.06,0.87,1.03,0.94
2026-05-25 12:00,0.85,1.01,0.82,1.0,0.93
2026-05-25 13:00,0.92,0.99,0.78,0.98,0.93
2026-05-25 14:00,0.91,0.99,0.75,0.97,0.91
2026-05-25 15:00,0.9,0.92,0.77,0.96,0.98
2026-05-25 16:00,0.82,0.89,0.75,0.98,0.91
2026-05-25 17:00,0.79,0.83,0.72,0.95,0.94
2026-05-25 18:00,0.86,0.78,0.72,1.07,0.89
2026-05-25 19:00,0.88,0.79,0.68,1.06,0.91
2026-05-25 20:00,0.83,0.86,0.69,1.08,0.95
2026-05-25 21:00,0.86,0.78,0.74,1.04,0.89
2026-05-25 22:00,0.85,0.88,0.76,1.04,0.92
2026-05-25 23:00,0.8,0.85,0.71,1.02,0.88
2026-05-26 00:00,0.84,0.81,0.65,1.04,0.82
2026-05-26 01:00,0.82,0.82,0.65,1.01,0.87
2026-05-26 02:00,0.81,0.75,0.64,1.05,0.91
2026-05-26 03:00,0.73,0.83,0.72,1.02,0.93
2026-05-26 04:00,0.69,0.8,0.76,0.98,0.9
2026-05-26 05:00,0.73,0.82,0.73,0.99,0.99
2026-05-26 06:00,0.73,0.88,0.77,0.96,0.94
2026-05-26 07:00,0.72,0.92,0.75,1.02,0.81
2026-05-26 08:00,0.74,0.9,0.67,1.0,0.76
2026-05-26 09:00,0.73,0.91,0.73,1.01,0.71
2026-05-26 10:00,0.83,0.86,0.67,1.02,0.7
2026-05-26 11:00,0.83,0.84,0.71,0.94,0.81
2026-05-26 12:00,0.89,0.85,0.7,0.97,0.73
2026-05-26 13:00,0.86,0.73,0.81,1.07,0.77
2026-05-26 14:00,0.89,0.79,0.74,1.08,0.76
2026-05-26 15:00,0.8,0.79,0.78,1.04,0.76
2026-05-26 16:00,0.79,0.82,0.76,1.04,0.71
2026-05-26 17:00,0.81,0.83,0.69,1.04,0.75
2026-05-26 18:00,0.72,0.89,0.7,1.04,0.76
2026-05-26 19:00,0.71,0.91,0.72,1.0,0.76
2026-05-26 20:00,0.71,0.85,0.71,1.03,0.8
2026-05-26 21:00,0.71,0.93,0.68,0.98,0.81
2026-05-26 22:00,0.8,0.97,0.73,1.04,0.92
2026-05-26 23:00,0.91,0.97,0.81,1.05,1.0
2026-05-27 00:00,0.93,0.95,0.81,1.06,0.99
2026-05-27 01:00,0.97,0.91,0.87,1.04,0.91
2026-05-27 02:00,0.92,0.9,0.94,1.03,0.84
2026-05-27 03:00,0.83,0.88,0.79,0.99,0.82
2026-05-27 04:00,0.95,0.75,0.76,1.02,0.86
2026-05-27 05:00,0.94,0.71,0.78,0.97,0.85
2026-05-27 06:00,0.91,0.72,0.7,1.05,0.87
2026-05-27 07:00,0.83,0.82,0.82,1.05,0.85
2026-05-27 08:00,0.77,0.91,0.78,0.99,0.86
2026-05-27 09:00,0.76,0.92,0.85,0.98,0.89
2026-05-27 10:00,0.72,0.95,0.78,1.04,0.86
2026-05-27 11:00,0.7,0.86,0.82,1.11,0.92
2026-05-27 12:00,0.73,0.92,0.9,0.98,0.91
2026-05-27 13:00,0.76,0.92,0.85,1.0,0.9
2026-05-27 14:00,0.74,0.9,0.78,1.01,0.86
2026-05-27 15:00,0.75,0.83,0.81,0.98,0.78
2026-05-27 16:00,0.77,0.94,0.72,0.97,0.77
2026-05-27 17:00,0.75,0.89,0.71,1.0,0.8
2026-05-27 18:00,0.87,0.96,0.73,0.99,0.82
2026-05-27 19:00,0.85,0.82,0.66,1.17,0.79
2026-05-27 20:00,0.81,0.83,0.81,1.12,0.75
2026-05-27 21:00,0.78,0.88,0.77,1.03,0.82
2026-05-27 22:00,0.83,0.91,0.74,1.03,0.8
2026-05-27 23:00,0.85,0.86,0.73,1.01,0.71
2026-05-28 00:00,0.84,0.82,0.81,1.03,0.76
2026-05-28 01:00,0.76,0.76,0.79,1.02,0.83
2026-05-28 02:00,0.8,0.9,0.89,1.09,0.86
2026-05-28 03:00,0.82,0.9,0.84,0.99,0.81
2026-05-28 04:00,0.8,0.94,0.82,0.97,0.82
2026-05-28 05:00,0.72,0.93,0.73,1.0,0.81
2026-05-28 06:00,0.81,0.92,0.76,0.95,0.85
2026-05-28 07:00,0.96,0.92,0.7,1.02,0.93
2026-05-28 08:00,0.83,0.85,0.76,1.14,0.92
2026-05-28 09:00,0.84,0.85,0.74,1.0,0.97
2026-05-28 10:00,0.84,0.8,0.69,0.9,0.94
2026-05-28 11:00,0.74,0.86,0.71,0.98,1.03
2026-05-28 12:00,0.78,0.86,0.71,0.91,1.07
2026-05-28 13:00,0.79,0.82,0.68,0.94,1.08
2026-05-28 14:00,0.8,0.76,0.77,1.01,1.02
2026-05-28 15:00,0.87,0.76,0.81,0.96,0.97
2026-05-28 16:00,0.92,0.73,0.78,1.1,0.94
2026-05-28 17:00,0.92,0.83,0.88,1.04,0.94
2026-05-28 18:00,0.89,0.94,0.88,1.04,0.83
2026-05-28 19:00,0.82,0.92,0.84,1.12,0.79
2026-05-28 20:00,0.8,0.86,0.76,1.19,0.81
2026-05-28 21:00,0.73,0.8,0.68,1.09,0.88
2026-05-28 22:00,0.76,0.84,0.65,1.1,0.87
2026-05-28 23:00,0.66,0.84,0.67,1.04,0.87
2026-05-29 00:00,0.71,0.8,0.75,1.12,0.86
2026-05-29 01:00,0.76,0.81,0.8,1.09,0.83
2026-05-29 02:00,0.81,0.89,0.81,1.12,0.77
2026-05-29 03:00,0.73,0.83,0.85,1.15,0.92
2026-05-29 04:00,0.74,0.92,0.75,1.04,0.82
2026-05-29 05:00,0.7,0.93,0.71,1.0,0.7
2026-05-29 06:00,0.78,0.95,0.67,0.99,0.84
2026-05-29 07:00,0.76,0.92,0.63,0.95,0.95
2026-05-29 08:00,0.77,0.95,0.71,1.01,0.94
2026-05-29 09:00,0.83,0.88,0.85,1.05,0.89
